timestamp_est,anonymous_id,language,question
2020-03-22T15:54:40.618Z,040d1404-0a1f-45e0-b4b7-0bc213f66341,en,hello
2020-03-22T16:57:05.911Z,94663b8b-392a-43b1-93c4-984d937a971e,fr,Je fais des bronchites régulièrement. L’impact du covid-19 risque-t-il d’être plus sévère si je l’attrape?
2020-03-22T13:35:20.909Z,a0c4ed51-7464-449b-bdca-6186b9a1bff6,en,I feel lonely from isolation.
2020-03-22T16:32:28.143Z,2fee6ff8-a804-4fd9-bfbf-ca7f3f42c463,es,Tengo tos y dolor muscular que deberia hacer?
2020-03-22T14:15:01.531Z,438135fe-027e-4b08-8a79-655aecb20380,en,Quels sont les principaux moyens de transmissions?
2020-03-22T15:46:26.577Z,eead6b1e-58d3-47b3-9eee-1f141f985849,fr,Je travaille dans un véhicule avec un partenaire. Impossible le 2 mètres d'éloignement
2020-03-22T14:08:56.53Z,b73ecca7-48b1-4f59-83e0-da8664a43f01,fr,"Je ne peux pas sortir de chez moi, comment puis je me faire livrer mes médicaments"
2020-03-22T16:55:09.281Z,9ab06c55-9cde-4653-ac4b-923f425adaf0,en,what are the symptoms of COVID-19?
2020-03-22T12:53:15.715Z,e84cb4b5-9e76-41f5-8c2a-04c6413dd1fd,fr,Does Quebec Health Public System have the capacity to fight this COVID-19 outbreak ?
2020-03-22T13:27:59.042Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,en,how to prepare for spread of covid 19?
2020-03-22T12:58:34.005Z,211b6c7a-456e-426e-8038-bb9472654b15,fr,"Si mon père de 80 ans sort encore au magasin même s’il n’est pas obligé parce qu’on peut faire les courses pour lui, que puis-je faire pour lui faire comprendre de ne pas le faire ?"
2020-03-22T12:10:58.39Z,590dfeb1-319c-4489-b97e-f4ab3c88a171,en,I have cold for couple of weeks. Have cough over night and regular mucous during day and night. Feel a bit hot but not fever that can be feel. Sometimes ear pain for infection. Some times get stressed on having corona. Does any of these symptoms suggest that? I have quarantined myself for over 10 days  
2020-03-22T14:08:56.563Z,b73ecca7-48b1-4f59-83e0-da8664a43f01,fr,De quelle manière puis je etre contaminé
2020-03-22T13:10:58.098Z,e6351eb8-cd2d-48db-b4a7-27380ffee853,fr,Mes enfants peuvent-ils jouer avec leurs amis?
2020-03-22T12:32:42.12Z,65a717c0-6861-41a2-a666-84d8456271aa,en,"Une fois guérie, est-ce possible de rattraper si contact avec des personnes malades ?"
2020-03-22T12:58:34.001Z,211b6c7a-456e-426e-8038-bb9472654b15,fr,Ma mère a plus de 70 ans et elle habite seule. Puis-je aller marcher avec elle?
2020-03-22T15:04:47.462Z,658119eb-3ad7-4b89-bbe7-2335adca37c3,en,"Given that the mild symptoms for COVID-19 may resemble the common cold, at what point in the expression of symptoms should you attempt to get tested for the virus?"
2020-03-22T13:27:59.012Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,en,how is corona virus diagnosed?
2020-03-22T15:26:31.763Z,aa35e684-97f8-4569-bfe9-e87ee2e051e3,en,Do I need to be quarantined from my family in my home
2020-03-22T16:50:50.767Z,2026dfd1-b062-4e96-9107-f01cd814c1cc,fr,Puis je attraper le virus en touchant un carton sur lequel un cas positif a éternué ? 
2020-03-22T12:58:34.006Z,211b6c7a-456e-426e-8038-bb9472654b15,fr,"Si quelqu’un qui a le virus le touche ou touche une surface que je touche, vais-je attraper le virus si après ce touchage je me lave les mains et que je n’ai pas touché mon visage ?"
2020-03-22T15:44:25.997Z,6638191e-b180-47e9-9d17-496a5acf06da,fr,Quel est le taux de mortalité des 50 ans et moins?
2020-03-22T14:14:56.905Z,d716b8f5-2e2c-491b-9bb5-5814818226c1,en,When will Canada be on quarantine?
2020-03-22T13:52:52.016Z,85dc72f9-855b-4401-9f4f-5e95795c2d01,en,What is corona
2020-03-22T16:18:27.883Z,1714860b-df06-4c07-aa5c-031b08b4f70d,en,Is fever the main symptom for vivid-19
2020-03-22T13:38:45.083Z,d8884f31-8b7d-43c8-b44e-c5f3ede233b9,en,When will the municipalities post heat maps to identify hot spots for Covid positive residents?
2020-03-22T13:51:27.532Z,71f3db97-87c3-4d0d-8343-e15053ec3b65,en,symptoms
2020-03-22T16:52:54.254Z,e646d4c4-288a-4f52-84ef-c91bda4ff28e,fr,On en a pour combien de temps ?
2020-03-22T14:21:51.974Z,44585f54-1f8c-464c-84c3-92a8d56fb346,fr,Porter un masque pour epicerie?
2020-03-22T14:21:52.167Z,44585f54-1f8c-464c-84c3-92a8d56fb346,fr,Faire confinement en famille?
2020-03-22T13:44:57.275Z,785eb07c-1ce2-41db-8462-d593fa321feb,en,How do I know if I have Covid-19
2020-03-22T13:27:59.037Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,en,should I worry about covid 19?
2020-03-22T12:52:26.493Z,e84cb4b5-9e76-41f5-8c2a-04c6413dd1fd,fr,What is coronavirus ?
2020-03-22T14:58:02.578Z,e4032e9d-54a0-4074-b1ed-5998736dab15,en,What are the first symptoms 
2020-03-22T14:48:33.898Z,239c32e7-14ff-47a4-a868-f4c5e0f3ffcf,fr,Quelles son les mécanismes réels de transmission du virus?
2020-03-22T17:19:03.523Z,5818f88f-e1be-4f87-a0f5-1621d6ed7087,fr,On entend que la propagation diminuera à l’été mais qu’elle reprendrait et qu’il y aurait un deuxième pic à l’automne. Qu’en est-il? 
2020-03-22T16:44:40.317Z,9be26d17-6685-4218-8cfc-0dcc6d69cf88,en,Bonjour
2020-03-22T15:28:31.077Z,122716d6-86b0-4ba5-ab11-6a3d72e3d6f1,fr,A partir de quelle température ont doit se rendre aux urgences?
2020-03-22T16:09:27.229Z,7b3dc9a1-a6aa-468a-bd30-c392438e0c17,en,How long does it takes to get first symptom of Covid-19 
2020-03-22T14:08:56.508Z,b73ecca7-48b1-4f59-83e0-da8664a43f01,fr,Comment distinguer le virus de la grippe au Covid-19
2020-03-22T15:28:31.069Z,122716d6-86b0-4ba5-ab11-6a3d72e3d6f1,fr,Est-ce que c’est vrai que les problèmes gastro-intestinaux sont aussi un symptôme à considéré?
2020-03-22T16:08:14.831Z,c581e364-58c3-49e7-99ed-299470a47fe9,fr,Est-ce que la chaîne d’approvisionnement alimentaire est assez solide et a assez de capacité pour nous soutenir pendant cette crise??
2020-03-22T12:58:34.005Z,211b6c7a-456e-426e-8038-bb9472654b15,fr,Est-ce que mon chien peut porter le virus et nous le donner ? Si oui comment dois-je faire pour prendre soin de mon chien (ou mon chat qui va dehors) et de ma famille ?
2020-03-22T19:33:58.924Z,bbd0a410-1b8c-47c3-be76-c5765710d4a7,fr,Le mal de gorge est-il un symptôme du COVID-19
2020-03-22T15:44:19.76Z,d98fbff4-0e69-43b1-8546-9b8e2d2dc282,fr,Est-ce que vous avez des douleurs musculaires qui vous empêchent de bouger?
2020-03-22T12:58:33.854Z,211b6c7a-456e-426e-8038-bb9472654b15,fr,"Si j’ai eu le virus, mais je ne n’ai pas eu de symptômes, est-ce que je suis toujours porteuse?"
2020-03-22T15:58:42.458Z,06b540de-a3c6-485b-8e6c-c67368f97289,fr,Quelle est la différence entre isolement et confinement?
2020-03-22T13:27:59.069Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,en,when covid 19 is going to stop?
2020-03-22T15:49:37.323Z,bd42769e-1240-4445-8a2a-67325cfe96ea,fr,Est-ce que le fait de fumer place dans une catégorie plus à risque si on contracte le virus ?
2020-03-22T14:09:57.951Z,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,en,What is the nearest hospital to go to if I have a COVID-19?
2020-03-22T15:45:28.887Z,8f58eee6-91a0-4456-bf3e-e7bc55e70281,en,What’s COVID-19?
2020-03-22T14:19:30.917Z,809dfb49-774c-4e31-870f-765e4174483d,fr,Est-ce que les chat peuvent transmettre le virus ?
2020-03-22T12:44:15.35Z,1afd94e2-4f37-41d4-9bbb-8b06a9a051e4,en,Can I eat banana ?
2020-03-22T13:27:59.007Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,en,Is there a vaccine for corona virus?
2020-03-22T14:08:56.524Z,b73ecca7-48b1-4f59-83e0-da8664a43f01,fr,"Je ne peux pas sortir de chez moi, comment puis je me faire livrer ma nourriture ?"
2020-03-22T12:44:15.337Z,1afd94e2-4f37-41d4-9bbb-8b06a9a051e4,en,Can I Travel? 
2020-03-22T16:05:19.138Z,b63609a4-b747-4c9e-bb0c-61a220f5ccf8,fr,"Si j'ai un rendez-vous pour le dépistage, comment puis-je m'y rendre si je n'ai pas de voiture et que je ne veux contaminer personne?"
2020-03-22T13:10:45.373Z,b35c0693-be4e-4f13-ad1b-d714c6994918,en,Will there be any changes in PGWP?
2020-03-22T13:27:58.921Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,en,should I wear a mask?
2020-03-22T12:58:33.843Z,211b6c7a-456e-426e-8038-bb9472654b15,fr,À quelle température survit le virus ?
2020-03-22T14:09:57.981Z,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,en,What should I eat or drink to avoid or to battle COVID-19?
2020-03-22T13:37:30.469Z,39eeb6fe-9cbd-4ab4-9c1c-e78a60c138f1,en,Symptoms
2020-03-22T14:51:49.196Z,9943a63e-5fbb-4bfb-bcbf-a1ea626cddde,en,What are the symptoms of vivid 19?
2020-03-22T12:32:42.09Z,65a717c0-6861-41a2-a666-84d8456271aa,en,Combien de temps en moyenne la personne atteinte est guérie ?
2020-03-22T15:11:55.196Z,240da2c0-b4a2-462d-af36-25e114d89d45,en,Do I need to wear a mask? I heard it’s worse if you touch your face
2020-03-22T13:24:48.173Z,f1bef181-40fb-46f7-97dd-1ccb61052e16,en,"If my son if suppose to get tested tomorrow, but just starting to feel better. Can I cancel or should we still go?"
2020-03-22T14:05:11.953Z,fac90da1-ea4a-42ff-946b-1bf9ba40b736,fr,Est-ce que l'huile essentielle de thym est utile?
2020-03-22T17:15:05.887Z,81462647-ac3c-4d40-8efa-e58aaeea78f5,en,What is Covid 19
2020-03-22T12:19:41.323Z,903c4ed7-a05b-4746-97fe-7c8dbb5f3343,en,How dangerous is it for me?
2020-03-22T15:07:40.092Z,ee21ce60-0185-4161-9eee-737afd93f95d,fr,Est-ce que les personnes de 70 ans et plus peuvent aller à l'épicerie et à la pharmacie?
2020-03-22T14:51:49.214Z,9943a63e-5fbb-4bfb-bcbf-a1ea626cddde,en,Should I not touch my mail?
2020-03-22T14:09:57.984Z,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,en,How to protect my family from COVID-19?
2020-03-22T13:27:58.888Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,en,What is corona virus?
2020-03-22T12:51:00.307Z,41801bb5-f4d0-496f-9828-dbf528adad67,fr,Quel est le risque de mourir du COVID-19?
2020-03-22T15:44:19.766Z,d98fbff4-0e69-43b1-8546-9b8e2d2dc282,fr,Qu'est-ce la distanciation sociale
2020-03-22T16:53:34.623Z,766e8a63-b4bf-4c18-9d61-19eaa16ae511,fr,Est-ce que le stade olympique sera utilisé afin de traiter le COVID19 ?
2020-03-22T16:33:57.904Z,c5de0272-7070-4731-a967-ed90a24fca84,fr,Est-ce que les maux de têtes sont un symptome?
2020-03-22T16:43:01.57Z,0b5828ba-7a38-4868-8f92-583ab7c27cae,fr,Qu'est-ce qui va de passer en mai?
2020-03-22T16:29:52.9Z,f151d65c-352d-413c-91cd-f53d5ebaa355,fr,Combien de temps peut vivre le virus sur la peau ?
2020-03-22T15:22:44.319Z,93d9e38a-ffbe-4f64-b291-74b5de3180a6,en,Temps de survie par âge 
2020-03-22T14:16:09.016Z,f1ffa500-daae-4ddf-8fc7-ca67e1e292e8,fr,Combien de temps le virus survit sur du verre 
2020-03-22T15:56:03.731Z,1cbbe05b-737e-4eba-ba3b-b11e565a27cb,en,How many days can you be contagious without showing symptoms?
2020-03-22T15:29:50.712Z,3ef439a6-e430-4034-9aae-e2f33edd633d,nl,What are you symtoms of covid? 
2020-03-22T13:23:33.734Z,fc8ecc03-13d8-4fd6-b6e1-68b1b5b97924,fr,Si j’ai des symptômes où dois-je appeler?
2020-03-22T16:12:16.882Z,e121f604-2c4f-4ebd-be26-914a7b2d2a1a,en,How should I keep my family safe during covid-19?
2020-03-22T15:43:25.852Z,2e85640e-ea33-4035-ab7a-61467966f118,en,Quels sont les symptômes chez un enfant?
2020-03-22T14:03:59.336Z,75dde37a-270f-4755-9498-36a4ceb5fe24,fr,Quels sont les symptômes?
2020-03-22T13:23:33.838Z,fc8ecc03-13d8-4fd6-b6e1-68b1b5b97924,fr,Est-ce que je peux aller marcher dehors?
2020-03-22T12:27:23.747Z,9a0457ab-5aaa-4114-a7d1-e2151a4cb72d,en,What is virus?
2020-03-22T13:30:48.092Z,93f115a2-f4eb-4faa-8f26-f56266065753,en,What are the essential services? 
2020-03-22T14:15:01.524Z,438135fe-027e-4b08-8a79-655aecb20380,en,Quels sont les principaux symptômes de la maladie?
2020-03-22T14:59:26.286Z,4f0491c9-bcc3-4ac2-ab92-fff2349511ed,en,Why is Trudeau asleep?
2020-03-22T13:18:02.785Z,e60b40cb-ed1a-4370-9f6e-5a2f15de6a8a,en,Que dois-je faire si j’ai des symptomes?
2020-03-22T12:44:20.892Z,25694c3f-47ef-4b93-aa7d-7e804822d53a,fr,Puis-je savoir si j’ai déjà eu le covid-19? 
2020-03-22T12:58:33.85Z,211b6c7a-456e-426e-8038-bb9472654b15,fr,"Si je vais nager dans une piscine, suis-je à risque d’attraper ou de donner le virus?"
2020-03-22T12:47:52.234Z,56955b01-fa5c-47b1-b1a9-96ee1692abd8,en,Sdfhhhh
2020-03-22T15:54:40.636Z,040d1404-0a1f-45e0-b4b7-0bc213f66341,en,what is covid-19 ?
2020-03-22T15:46:12.935Z,bd836b7b-71a0-4404-b6ab-ac092d99902e,fr,Le confinement total est-il de mise pour une personne atteinte d’un trouble respiratoire?
2020-03-22T14:08:56.558Z,b73ecca7-48b1-4f59-83e0-da8664a43f01,fr,Est il possible de recevoir le test de depistage a la maison
2020-03-22T15:45:28.898Z,8f58eee6-91a0-4456-bf3e-e7bc55e70281,en,How can I get tested ?
2020-03-22T16:41:52.244Z,a59dd467-d881-48f6-9b05-91c38b7c23f3,fr,Va-t-il y avoir des tests de dépistage sans rendez-vous dans Lanaudière?
2020-03-22T13:23:33.741Z,fc8ecc03-13d8-4fd6-b6e1-68b1b5b97924,fr,Est-ce que je peux aller à l’épicerie si j’ai 70 ans?
2020-03-22T15:03:24.233Z,2e1e637d-fdaa-49be-84df-9bee02ba6abb,en,what are the risks for someone aged 65?
2020-03-22T12:35:43.784Z,95b4de1f-3df5-4e20-a0da-1e1993a7bb77,en,how many people die for cover?
2020-03-22T15:59:44.679Z,5c5f2092-b090-46b0-b68a-4b9fb820bf19,fr,Est-ce que je peux prendre une marche dehors avec une amie en restant à 1 m d’elle (je n’ai pas 70 ans+)
2020-03-22T14:59:26.108Z,4f0491c9-bcc3-4ac2-ab92-fff2349511ed,en,How many young adults are being hospitalised? Like in percentage?
2020-03-22T13:59:40.335Z,44e53980-fe10-4d87-98ae-a7c7873e1edf,en,How long does the virus stay in paper money and coins?
2020-03-22T16:30:06.701Z,7c8825a7-ca29-4a23-b453-9f6f6f1f64d1,en,what is covid 19
2020-03-22T14:00:59.668Z,8c305aed-964e-4936-a007-676c8271a151,fr,Les donneurs de sang sont-t’ils testé au coronavirus avant le don sinon peuvent’ils transmettre le virus aux receveurs ?
2020-03-22T17:19:38.337Z,e4a38aad-40ab-4bd3-8043-29a5599f9868,fr,D'où vient le nom COVID-19?
2020-03-22T16:53:34.652Z,766e8a63-b4bf-4c18-9d61-19eaa16ae511,fr,Combien de temps durera la pandémie ?
2020-03-22T12:12:38.072Z,93538e2e-7e9f-44d1-9acc-722fad476a21,fr,Combien de temps avant que les symptômes apparaissent?
2020-03-22T12:56:43.363Z,727f0ece-c55f-406e-afe8-faebf5e72f86,fr,"Bonjour, j’ai mal à la gorge et je suis très fatiguée mais je ne fais pas de fièvre, est-ce que je devrais me faire tester? "
2020-03-22T13:30:51.926Z,e2d240a6-18c7-4cf1-98b1-e9345426b593,en,What are the symptoms of corona virus
2020-03-22T13:33:58.827Z,1fc3566f-0b50-4b55-a2a6-8448e5fb5d15,en,"If I cross someone on the street, how are the chance to catch the virus ?"
2020-03-22T16:39:10.266Z,a59dd467-d881-48f6-9b05-91c38b7c23f3,fr,Quelles sont les consignes pour les employés municipaux?
2020-03-22T13:20:18.214Z,34485090-7397-4a7f-8580-65c6e45f00fb,en,what the name of the virus
2020-03-22T16:13:17.334Z,39732da4-4dbc-4f38-9fa9-bfb374fb963f,en,Wich are Covid-19 synthoms?
2020-03-22T16:38:36.167Z,ff1e9b72-a43e-47be-a830-d74f0f22270d,fr,Est-ce qu’on peut aller prendre une marche à l’extérieur où il est préférable que non?
2020-03-22T14:22:27.327Z,295c6bb4-9ed3-47d6-b405-5013ae0bae97,en,What should I do if i think that i'm infected ?
2020-03-22T15:46:14.224Z,18c61da4-75c6-451a-b916-fbaa9c02e6e1,en,Quelle est la durée moyenne des symptômes ?
2020-03-22T13:11:45.491Z,58b49517-abdc-4c17-9398-0359753a23ec,ko,South korea
2020-03-22T13:37:30.457Z,39eeb6fe-9cbd-4ab4-9c1c-e78a60c138f1,en,Loa
2020-03-22T15:43:24.808Z,f41248e7-8af0-405d-9c06-7fcafaa5a8bb,fr,"Si mon conjoint revient de voyage et se mets en quarantaine pendant 14 jours, dois-je faire pareil ?"
2020-03-22T16:43:01.539Z,0b5828ba-7a38-4868-8f92-583ab7c27cae,fr,Est-ce que je devrais porter un.
2020-03-22T14:47:26.536Z,615a052a-e878-419f-86a8-8a2d0e1c233f,en,How does COVID-19 affect lungs? And how do you see this pandemic will impact the world's economy?
2020-03-22T12:30:03.018Z,a11035a5-ab18-462e-9e3b-46537a099568,fr,"Bonjour, le virus reste combien de temps sur une surface comme un emballage de plastique, une poignée de porte, un volant d'auto, dans les airs?"
2020-03-22T12:39:14.011Z,49657b82-3317-4a8a-bf4c-acc87f55aea5,en,How are you
2020-03-22T16:20:56.964Z,0cb0e228-c563-42b8-9b2c-461bf78395a3,fr,Est ce qu'un mal de ventre est un symptome
2020-03-22T17:08:23.95Z,fbe0d280-9d4b-4180-97f6-4165f7b7447e,fr,Quelles sont les prestations?
2020-03-22T17:23:59.072Z,00855f14-5f5d-4d12-82e9-c9f58c3902b5,en,Combien d'heures je me dois isoler?
2020-03-22T13:55:41.206Z,a14cbbab-e5ab-4fa0-a9b2-8cf0f42f9499,en,How are you?
2020-03-22T12:10:11.219Z,52b38c2c-aded-40d7-bbe0-e0fe883000b2,en,what are covid symptoms
2020-03-22T16:17:58.448Z,b5e24e67-d4e9-4c4f-b069-a694d7060834,fr,De plus mon conjoint est pilote d’avion et continue à effectuer des vols de rapatriement sur Londres en Angleterre.... Dois-je également être en isolement prolongé lorsqu’il revient! 
2020-03-22T16:17:58.365Z,b5e24e67-d4e9-4c4f-b069-a694d7060834,fr,Nous sommes une famille de quatre dont les membres sont revenus de l’étranger à des jours différents soit lundi le 16 mars et vendredi le 20 mars! Si je comprends bien comme je vis avec eux et même si nous mettons en pratique toutes les méthodes de distanciations sociales et d’hygiène jusqu’à quand moi qui n’ai pas quitté la maison depuis le 15 mars 
2020-03-22T16:00:03.555Z,ce43ce6e-db9e-4c6f-9880-13c66fb426b5,en,puis-je aller magasiner à la SAQ?
2020-03-22T13:10:58.121Z,e6351eb8-cd2d-48db-b4a7-27380ffee853,fr,Comment faire pour rester en santé si je pense être positif au covid?
2020-03-22T17:36:54.204Z,9c93ab04-582d-4eac-a0a5-456b4ea7f497,fr,Est-ce que travailler à l’extérieur et en évitant les contacts est sécuritaire?
2020-03-22T16:50:50.764Z,2026dfd1-b062-4e96-9107-f01cd814c1cc,fr,Comment le virus se transmet ? 
2020-03-22T16:52:54.271Z,e646d4c4-288a-4f52-84ef-c91bda4ff28e,fr,Est-ce que le virus vit sur des fruits et légumes crus 
2020-03-22T14:22:10.804Z,41193338-3d30-48c7-8559-7f0d9a51a63e,vi,how many people positive with Covid-19 in the world?
2020-03-22T15:57:15.333Z,178447cc-3142-4cd6-add9-df8bffddd6ec,fr,quels sont les symptomes
2020-03-22T15:57:15.338Z,178447cc-3142-4cd6-add9-df8bffddd6ec,fr,Que faire quand on a des doutes sur sa santé
2020-03-22T12:19:41.324Z,903c4ed7-a05b-4746-97fe-7c8dbb5f3343,en,How fast does it spread?
2020-03-22T12:48:15.756Z,0ba1e485-4ea9-47d8-9f76-ee9ed31e920d,en,what is canada's situation right now?
2020-03-22T16:26:19.007Z,3935f50d-604f-45b2-a14b-23eda2c556a6,en,When will be done?
2020-03-22T16:53:34.763Z,766e8a63-b4bf-4c18-9d61-19eaa16ae511,fr,Est-ce le fait de mettre des gants me protège ?
2020-03-22T13:27:58.992Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,en,Is there any treatment for covid 19?
2020-03-22T16:34:39.551Z,4b388591-5ea5-401f-b387-9a4e6be70a91,pt,Does the virus spread by rain?
2020-03-22T14:19:36.644Z,2c6b4673-45f5-4845-943b-4d246871a599,fr,Qui sont les gens les plus à risque ?
2020-03-22T16:15:50.359Z,2f390640-42dc-423e-9387-c5253b340a4b,fr,Puis-je être porteur du virus sans le savoir ?
2020-03-22T15:57:15.37Z,178447cc-3142-4cd6-add9-df8bffddd6ec,fr,Que faire en cas de test negatif
2020-03-22T14:03:59.415Z,75dde37a-270f-4755-9498-36a4ceb5fe24,fr,Où est mon centre de dépistage le plus proche? 
2020-03-22T12:37:53.136Z,823b1c91-8d2a-44a2-9b40-2e904ecdc542,en,Is ACE Inhibitor harmful 
2020-03-22T17:04:08.788Z,baa1f9ae-a6e6-4f7b-850e-133fc0807379,fr,Comment me soigner?
2020-03-22T13:18:02.778Z,e60b40cb-ed1a-4370-9f6e-5a2f15de6a8a,en,Quels médicaments puis-je prendre pour soigner mes douleurs du au virus?
2020-03-22T12:51:00.325Z,41801bb5-f4d0-496f-9828-dbf528adad67,fr,Je tousse et j’ai de la fièvre. Est-ce que je peux me rendre à l’urgence?
2020-03-22T12:58:33.935Z,211b6c7a-456e-426e-8038-bb9472654b15,fr,Pourquoi fermer les parcs nationaux si on doit marcher dehors? 
2020-03-22T14:09:57.743Z,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,en,What do I do if someone with COVID-19 spotted?
2020-03-22T13:38:44.933Z,d8884f31-8b7d-43c8-b44e-c5f3ede233b9,en,If I inhale a high concentration of soap bubbles would that kill the virus on contact in my lungs?
2020-03-22T16:50:50.768Z,2026dfd1-b062-4e96-9107-f01cd814c1cc,fr,Est ce que les diabétiques sont plus en danger que d’autres ? 
2020-03-22T16:33:37.798Z,4899e034-c079-4885-b492-e5079780136e,en,When will the drug for CoViD 19 be ready? 
2020-03-22T14:05:11.945Z,fac90da1-ea4a-42ff-946b-1bf9ba40b736,fr,Est-ce que le savon liquide est mieux que le savon en pain pour se prémunir?
2020-03-22T13:23:33.836Z,fc8ecc03-13d8-4fd6-b6e1-68b1b5b97924,fr,Jusqu’à quand les chirurgies sont annulées?
2020-03-22T13:18:02.778Z,e60b40cb-ed1a-4370-9f6e-5a2f15de6a8a,en,Dans combien de temps vais-je avoir le résultat de mon test?
2020-03-22T13:51:27.568Z,71f3db97-87c3-4d0d-8343-e15053ec3b65,en,covid symptoms
2020-03-22T15:49:37.345Z,bd42769e-1240-4445-8a2a-67325cfe96ea,fr,Le conjoint de ma fille travaille en milieu hospitalier. Est-il risqué qu'elle vienne nous visiter ?
2020-03-22T12:41:26.638Z,71604913-ce8b-444a-a83a-208613a04b89,fr,"Je me demande des fois, en tant que jeune, s'il ne serait pas mieux d'etre exposé a la COVID pour developper des anticorps et mieux resister aux prochaines epidemies. Sans etre en contact avec des personnes a risque, bien evidemment. Merci. "
2020-03-22T12:47:52.228Z,56955b01-fa5c-47b1-b1a9-96ee1692abd8,en,Oui 
2020-03-22T15:46:26.594Z,eead6b1e-58d3-47b3-9eee-1f141f985849,fr,"Dans les batiments publics, ils sont tous munis de climatisation-chaufage a air pulsé. Comment se transporte ce covid 19 dans ce genre de bureau ?"
2020-03-22T12:58:33.943Z,211b6c7a-456e-426e-8038-bb9472654b15,fr,"J’aimerais donner du temps pour faire du bénévolat, mais je ne sais pas quoi faire ou comment faire. Où puis-je m’informer ?"
2020-03-22T12:18:33.806Z,af8daa2f-2609-4f7a-b0e4-0ea610116216,en,Why corona is so dangerous 
2020-03-22T13:56:10.449Z,17d4b372-479d-4033-a58d-0975b216cc65,fr,Est-ce possible d'attrapper le COVIDD-19 deux fois de suite ? 
2020-03-22T12:58:34.007Z,211b6c7a-456e-426e-8038-bb9472654b15,fr,"Si je suis négatif au test de dépistage, suis-je immunisé ?"
2020-03-22T16:50:50.78Z,2026dfd1-b062-4e96-9107-f01cd814c1cc,fr,Quels sont les symptômes systématiques ? 
2020-03-22T12:58:34.006Z,211b6c7a-456e-426e-8038-bb9472654b15,fr,"Si je prête un objet à quelqu’un, comme mon téléphone, et que cette personne a le virus, est ce qu’elle peut "
2020-03-22T16:26:57.206Z,f3d5f561-cf45-4a01-8aa7-aa77bf1f4619,en,How long will we have to stay inside?
2020-03-22T15:58:42.459Z,06b540de-a3c6-485b-8e6c-c67368f97289,fr,Quand pourra-t-on voyager à l'étranger à nouveau?
2020-03-22T18:00:28.63Z,7dd19f29-a48e-4f99-8398-a8370538d8ee,fr,Pour quand le premier vaccin?
2020-03-22T16:49:03.76Z,d31625ef-010c-4926-b525-2e5ac23e63ec,en,When will this end
2020-03-22T13:23:33.638Z,fc8ecc03-13d8-4fd6-b6e1-68b1b5b97924,fr,Dois-je faire l’école à la maison à mon enfant?
2020-03-22T14:21:52.112Z,44585f54-1f8c-464c-84c3-92a8d56fb346,fr,Porter des gants pour epicerie?
2020-03-22T13:08:22.321Z,dc44373e-a58b-452c-a0af-5a6cd4d18442,en,Can my cat get the virus?
2020-03-22T15:07:40.066Z,ee21ce60-0185-4161-9eee-737afd93f95d,fr,Est-ce que je peux me déplacer dans une autre région pour raison d'affaires?
2020-03-22T13:38:45.084Z,d8884f31-8b7d-43c8-b44e-c5f3ede233b9,en,Will people on LTD (Long Term Disability) drill receive their payments?
2020-03-22T14:09:57.952Z,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,en,What is COVID-19 test?
2020-03-22T16:13:17.333Z,39732da4-4dbc-4f38-9fa9-bfb374fb963f,en,How do I know if my chest is hurt because lung damage or another cause?
2020-03-22T13:59:40.318Z,44e53980-fe10-4d87-98ae-a7c7873e1edf,en,"I am a 62-year-old female currently in excellent health. I have had a history of chronic bronchitis and pneumonia, but it’s been over a decade since my last issue. I have two adult children who may have to move back home. How do I protect myself against what they my bring home?"
2020-03-22T12:51:00.291Z,41801bb5-f4d0-496f-9828-dbf528adad67,fr,Combien de temps avant de pouvoir être testé?
2020-03-22T16:50:40.798Z,9552da69-8edc-4a5c-b643-c03b5b8c26fe,en,How is it going to last ?
2020-03-22T13:10:58.114Z,e6351eb8-cd2d-48db-b4a7-27380ffee853,fr,Où puis-je me rendre pour être tester?
2020-03-22T20:25:27.398Z,0b5ea1a5-1885-46dc-9a63-a0c8debb59b5,en,Quels sont les commerces qui demeurent ouverts ?
2020-03-22T19:32:41.67Z,8dcbc2fd-9140-4e6d-a8c0-5b4f12134405,fr,À quelle distance doit-on se situer des gens en parfaite santé?
2020-03-22T23:09:40.239Z,1eba13a1-629c-419f-b005-3a8aee2f1316,fr,Pendant combien de temps (jours) la charge virale est-elle au plus haut?
2020-03-22T18:29:19.484Z,72a4386d-442e-4d58-b2aa-87a8728c8d04,en,How to differentiate between coronavirus and simple flu?
2020-03-22T19:33:58.915Z,bbd0a410-1b8c-47c3-be76-c5765710d4a7,fr,Combien de temps une personne est contagieuse?
